dataset,ranking_method,N,Hit rate,Precision,Enrichment,Tanimoto_topk_to_train,Tanimoto_hits_to_train_actives,Tanimoto_topk_scaffold_to_train,Tanimoto_hits_scaffold_to_train_actives,pharmacophore_topk_to_train,pharmacophore_hits_to_train_actives,MCSF,MCSF_hits_to_train_actives,internal_tanimoto_topk,internal_tanimoto_hits,unique_scaffolds_subset,unique_scaffolds_subset_ratio,unique_scaffolds_hits_ratio,new_scaffolds_ratio,new_hit_scaffolds_ratio
CHEMBL4792_Ki,utopia_dist_min_ood_min_tanimoto,50,0.5357142857142857,0.9375,0.5455934237805987,0.151932,0.152,0.4243660000000001,0.4412,0.411600089,0.30494013,0.23002799332569135,0.19203904288988316,0.287,0.533,36,0.72,0.8666666666666667,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_ood,50,1.0,0.92,1.6664251557745255,0.151104,0.153,0.427698,0.4263,0.32779718880000003,0.32353094,0.19270438953373628,0.1939518343802147,0.362,0.3752,37,0.74,0.717391304347826,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_max_unc,50,0.7333333333333333,0.55,0.8077841013401873,0.1398024,0.145,0.384914,0.3901,0.36867870579999995,0.3523142,0.21262400370083775,0.22331899742447298,0.1863,0.2067,35,0.7,0.7272727272727273,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_cats,50,1.0,0.82,1.4989763088622403,0.1501118,0.1522,0.4355840000000001,0.4346,0.30488124540000006,0.30771026,0.19308063348353463,0.19131458751423475,0.3718,0.4282,35,0.7,0.6585365853658537,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.9772727272727273,0.8958333333333334,1.5656289823411615,0.1545,0.1542,0.39977399999999996,0.4143,0.33429192659999996,0.32680047,0.19240979609531347,0.19084796792096775,0.3547,0.3787,37,0.74,0.7209302325581395,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_mcsf,50,1.0,0.88,1.595301113085095,0.151402,0.1531,0.42902999999999997,0.4292,0.3257814172,0.32093278,0.1884881589490847,0.18955228495346502,0.3667,0.3994,35,0.7,0.6818181818181818,1.0,1.0
CHEMBL4792_Ki,utopia_dist_min_ood_min_cats,50,0.8378378378378378,0.9393939393939394,1.1364052934491733,0.15029399999999998,0.1525,0.412712,0.438,0.31080708739999996,0.3037067,0.2018683274712621,0.19004921076525083,0.312,0.4824,34,0.68,0.7096774193548387,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.82,1.4950408401400235,0.1479256,0.1522,0.43087800000000004,0.4329,0.33194932879999994,0.32456434,0.19401254501811263,0.19180401979633296,0.3289,0.3787,39,0.78,0.7560975609756098,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.92,1.6803652968036529,0.151104,0.153,0.427698,0.4263,0.32779718880000003,0.32353097,0.19270438953373628,0.1939518343802147,0.362,0.3752,37,0.74,0.717391304347826,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_unc,50,1.0,0.84,1.5219597043049717,0.1487416,0.1523,0.430106,0.432,0.3293008912,0.3242845,0.19287026002523344,0.19226525501382502,0.3306,0.3696,38,0.76,0.7380952380952381,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_max_ood,50,1.0,0.86,1.5663703919568701,0.150129,0.1528,0.432016,0.433,0.32831646800000003,0.32166728,0.19588101990518836,0.19563489708200532,0.3374,0.3748,35,0.7,0.6976744186046512,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_unc_min_ood,50,1.0,0.88,1.6137905739959655,0.150882,0.153,0.42578200000000005,0.4243,0.32982403,0.3243699,0.19090310146851627,0.19058428866404017,0.3513,0.3782,38,0.76,0.7272727272727273,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.84,1.5357051446122345,0.15048059999999996,0.154,0.42453199999999996,0.4243,0.32914384780000006,0.32373765,0.18836865985512735,0.18823975293724773,0.3452,0.3901,38,0.76,0.7142857142857143,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_ood_min_mcsf,50,1.0,0.9,1.63363101720758,0.152142,0.1536,0.422292,0.4204,0.32723501320000004,0.32265204,0.18973620247720718,0.19012378338133298,0.3728,0.3906,35,0.7,0.6888888888888889,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_ood_min_cats,50,1.0,0.88,1.5977341225171573,0.15217,0.1532,0.4298160000000001,0.4285,0.3136081768,0.31334585,0.19233822370781817,0.19118657503313327,0.375,0.4028,35,0.7,0.6818181818181818,1.0,1.0
CHEMBL4792_Ki,utopia_dist_min_ood_min_mcsf,50,0.5897435897435898,0.92,0.832941006047876,0.157568,0.1554,0.41192999999999996,0.4385,0.3879750968,0.31158718,0.19092772569407856,0.1670591396099148,0.2935,0.581,39,0.78,0.8695652173913043,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_unc_min_cats,50,1.0,0.86,1.5691139979565027,0.1484416,0.151,0.43758600000000003,0.4336,0.3122267306,0.31202736,0.1931120703545301,0.1920251844631077,0.3584,0.3972,36,0.72,0.6744186046511628,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_scaffold_tanimoto,50,1.0,0.82,1.5058028500073453,0.15184720000000002,0.1543,0.41436200000000006,0.4172,0.3304054884,0.3246755,0.18944573050794264,0.18820384080225444,0.3345,0.387,35,0.7,0.6829268292682927,1.0,1.0
CHEMBL4792_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.1111111111111111,0.5,0.10921004732435384,0.163614,0.1635,0.263094,0.2076,0.40927442719999996,0.3557206,0.2354691158898558,0.2218012875648344,0.3586,0.7764,20,0.4,0.3333333333333333,1.0,1.0
CHEMBL4792_Ki,utopia_dist_E_min_unc_max_ood,50,1.0,0.84,1.5317286652078774,0.14874160000000003,0.1523,0.43010600000000004,0.432,0.3293008912,0.3242845,0.19287026002523341,0.19226525501382502,0.3306,0.3696,38,0.76,0.7380952380952381,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_tanimoto,50,0.8823529411764706,0.6521739130434783,1.4876524843796488,0.1321498,0.1573,0.38957,0.4373,0.28344732619999996,0.30670616,0.2647663050944979,0.2751950176549571,0.1505,0.2773,31,0.62,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,0.8181818181818182,0.6923076923076923,0.9013520280420632,0.1258202,0.1565,0.357194,0.4353,0.2685201352,0.3039338,0.2907976977556573,0.2787166227419367,0.1437,0.2693,32,0.64,0.5555555555555556,1.0,1.0
CHEMBL262_Ki,utopia_dist_E,50,0.8823529411764706,0.625,1.4920919128618322,0.1387012,0.1573,0.396688,0.4373,0.29221518539999997,0.30670613,0.2600497631412301,0.2751950176549572,0.1628,0.2773,29,0.58,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_min_ood_min_tanimoto,50,0.1111111111111111,0.3333333333333333,0.09939369843951894,0.11695159999999999,0.1448,0.38889,0.4514,0.27286030240000003,0.2796003,0.28723109121929236,0.31491329479768787,0.1353,,33,0.66,1.0,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_ood,50,0.75,0.625,1.4649868151186638,0.13924519999999999,0.1573,0.39792,0.4373,0.294292901,0.30670613,0.2581434899156662,0.2751950176549571,0.1644,0.2773,26,0.52,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_max_unc,50,0.8823529411764706,0.625,1.5102698348771646,0.13901719999999998,0.1573,0.39564800000000006,0.4373,0.2893956002,0.30670613,0.26360916472527235,0.2751950176549571,0.1632,0.2773,29,0.58,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_cats,50,0.8823529411764706,0.625,1.5117919774239064,0.137758,0.1573,0.39330999999999994,0.4373,0.283191248,0.30670616,0.2606591851879346,0.2751950176549572,0.1628,0.2773,28,0.56,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,0.8823529411764706,0.625,1.4811889009578354,0.13878519999999997,0.1573,0.3877840000000001,0.4373,0.29380150740000005,0.30670616,0.25865058333646734,0.2751950176549572,0.1686,0.2773,27,0.54,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_mcsf,50,0.8333333333333334,0.625,1.5166835187057632,0.13849599999999998,0.1573,0.39660399999999996,0.4373,0.29583406879999996,0.30670616,0.2494680677373149,0.2751950176549572,0.1646,0.2773,28,0.56,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_min_ood_min_cats,50,0.6666666666666666,0.7142857142857143,0.9984025559105432,0.1320798,0.1583,0.39186,0.4443,0.25977578319999994,0.30394313,0.29890933288679256,0.2908674958290813,0.1636,0.3687,30,0.6,0.4,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc_min_tanimoto,50,0.7142857142857143,0.5555555555555556,0.5032206119162641,0.10866259999999998,0.1478,0.3815840000000001,0.4329,0.266073544,0.29231066,0.2804520715954769,0.26649458507740353,0.10834,0.1912,44,0.88,0.8,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_ood_min_tanimoto,50,0.8333333333333334,0.625,1.5019525382997898,0.1367552,0.1573,0.39805799999999997,0.4373,0.29282017759999995,0.30670613,0.26210676811555383,0.2751950176549571,0.1575,0.2773,29,0.58,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc,50,0.7647058823529411,0.6190476190476191,1.2985715712716013,0.13535,0.1566,0.39250399999999996,0.439,0.29584205539999997,0.30541363,0.2639376022251399,0.2821201483644983,0.1515,0.2827,30,0.6,0.46153846153846156,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_max_ood,50,0.8823529411764706,0.625,1.4785608674223756,0.137544,0.1573,0.394266,0.4373,0.2903472356,0.30670616,0.2562882264198073,0.2751950176549572,0.1616,0.2773,28,0.56,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc_min_ood,50,0.6363636363636364,0.6666666666666666,1.3912352181258074,0.1401972,0.1561,0.40546600000000005,0.4397,0.2883177472,0.30401176,0.28480727936202027,0.28205246524137645,0.1737,0.2986,28,0.56,0.42857142857142855,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc_min_mcsf,50,0.7058823529411765,0.6,1.2026458208057726,0.13618260000000001,0.1552,0.40298,0.4392,0.30205139360000005,0.30460933,0.22411664979501084,0.2774509699767614,0.158,0.2861,28,0.56,0.5,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_ood_min_mcsf,50,0.8333333333333334,0.625,1.4947683109118086,0.1393072,0.1573,0.39796600000000004,0.4373,0.2989882272,0.30670613,0.25065221951687655,0.2751950176549571,0.1667,0.2773,27,0.54,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_ood_min_cats,50,0.8333333333333334,0.6521739130434783,1.4991005396761943,0.14032920000000002,0.1573,0.398048,0.4373,0.27990950659999997,0.30670616,0.27023884768680695,0.2751950176549571,0.168,0.2773,26,0.52,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_min_ood_min_mcsf,50,0.631578947368421,0.631578947368421,1.1837821840781295,0.1402698,0.1602,0.4061200000000001,0.4414,0.296851466,0.31137693,0.2557965205008675,0.27756795318623007,0.1757,0.3352,24,0.48,0.4166666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc_min_cats,50,0.9166666666666666,0.7333333333333333,1.0958358238692967,0.1256746,0.1543,0.384342,0.4382,0.24836225280000002,0.30024073,0.29745563379034845,0.2805874464747522,0.1353,0.2776,37,0.74,0.5454545454545454,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_scaffold_tanimoto,50,0.8823529411764706,0.625,1.4869151467089612,0.13748000000000002,0.1573,0.39291600000000004,0.4373,0.2882051818,0.30670616,0.25907467405841095,0.2751950176549572,0.1611,0.2773,28,0.56,0.4666666666666667,1.0,1.0
CHEMBL262_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.4,0.6666666666666666,0.5954153021732659,0.1319918,0.1631,0.369524,0.4397,0.2796961716,0.30884746,0.28883573870266377,0.30499151298284244,0.165,0.3547,31,0.62,0.6666666666666666,1.0,1.0
CHEMBL262_Ki,utopia_dist_E_min_unc_max_ood,50,0.8571428571428571,0.631578947368421,1.1939110536265047,0.12684479999999998,0.1552,0.387558,0.4392,0.2787564496,0.30460933,0.27686236518140284,0.27745096997676133,0.1328,0.2861,35,0.7,0.5,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_tanimoto,50,1.0,0.94,1.285874531476567,0.1182038,0.11707,0.359422,0.3574,0.42370214999999994,0.42681256,0.16983924347413865,0.16513352008008036,0.4045,0.4146,22,0.44,0.44680851063829785,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc_min_scaffold_tanimoto,50,1.0,0.96,1.3137367599967158,0.133593,0.1324,0.34000600000000003,0.3389,0.40689897159999994,0.41084194,0.1660897327292143,0.16347246231702925,0.4282,0.4407,13,0.26,0.25,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E,50,1.0,0.94,1.294195395968719,0.13897700000000002,0.1378,0.36169999999999997,0.3616,0.4278139118,0.43144393,0.18522157377613901,0.1834347419845322,0.4216,0.436,23,0.46,0.44680851063829785,1.0,1.0
CHEMBL2835_Ki,utopia_dist_min_ood_min_tanimoto,50,0.967741935483871,0.9090909090909091,0.8251732863901419,0.133641,0.1406,0.37693799999999994,0.3628,0.39562966320000004,0.4324713,0.2365718250456489,0.18557905827895751,0.3035,0.4226,35,0.7,0.6333333333333333,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_ood,50,1.0,0.94,1.286402452375739,0.138934,0.1378,0.363448,0.3635,0.4266228435999999,0.43008,0.1831524927099846,0.18110821463019153,0.409,0.4202,26,0.52,0.5106382978723404,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_max_unc,50,0.96875,0.7948717948717948,0.8500603268619062,0.1229204,0.111,0.37444199999999994,0.371,0.40229517359999994,0.43340713,0.23298977265901194,0.1828254431251874,0.289,0.4124,25,0.5,0.5483870967741935,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_cats,50,1.0,0.92,1.255013232204731,0.126689,0.1248,0.350692,0.3484,0.3748466376,0.37863764,0.1621047249731133,0.15128619001801238,0.3928,0.4246,18,0.36,0.34782608695652173,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_ood_min_scaffold_tanimoto,50,1.0,0.94,1.2888718258103438,0.137381,0.1361,0.34938400000000003,0.3484,0.41940495279999995,0.42233714,0.17810580835452022,0.17554401095836047,0.4165,0.4287,22,0.44,0.425531914893617,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_mcsf,50,1.0,0.98,1.3427600569987943,0.12484239999999999,0.1234,0.35336600000000007,0.3523,0.40904306600000007,0.41248003,0.14175898645433224,0.1390686540088721,0.4458,0.4465,19,0.38,0.3877551020408163,1.0,1.0
CHEMBL2835_Ki,utopia_dist_min_ood_min_cats,50,0.896551724137931,0.9285714285714286,0.7104019235498238,0.1319918,0.1292,0.36626400000000003,0.3447,0.36335322,0.38410172,0.23710259310957266,0.1529062190933023,0.2769,0.435,28,0.56,0.4230769230769231,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc_min_tanimoto,50,1.0,0.94,1.2934474502573134,0.1204804,0.11896,0.35619400000000007,0.3562,0.42026658919999993,0.42331797,0.16555879879500257,0.16141611083446264,0.4053,0.4182,21,0.42,0.425531914893617,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_ood_min_tanimoto,50,1.0,0.94,1.2898976315283917,0.13834,0.1371,0.36429199999999995,0.3645,0.42758935400000003,0.43109235,0.184143801077992,0.18217083666364628,0.4094,0.4204,27,0.54,0.5319148936170213,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc,50,1.0,0.94,1.2882006303960531,0.139492,0.1384,0.363344,0.3633,0.429968081,0.43380243,0.1865989200544562,0.18494781241845715,0.4194,0.4336,23,0.46,0.44680851063829785,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_max_ood,50,1.0,0.96,1.31391656629804,0.1222016,0.12146,0.36499200000000004,0.363,0.42894133160000003,0.43041834,0.19221041098783598,0.1878878156127016,0.4092,0.4165,23,0.46,0.4791666666666667,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc_min_ood,50,1.0,0.94,1.2912797406450902,0.138934,0.1378,0.363448,0.3635,0.4266228435999999,0.43008,0.1831524927099846,0.18110821463019153,0.409,0.4202,26,0.52,0.5106382978723404,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc_min_mcsf,50,1.0,0.98,1.3439017031897096,0.1268582,0.1255,0.35117200000000004,0.35,0.4080075792,0.41147193,0.14622826938106123,0.14379841026680404,0.4482,0.449,16,0.32,0.32653061224489793,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_ood_min_mcsf,50,1.0,0.94,1.285839352155833,0.137947,0.1367,0.35706200000000005,0.3567,0.42163941880000005,0.42472738,0.17416593768524188,0.17132389867485953,0.4272,0.4404,24,0.48,0.46808510638297873,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_ood_min_cats,50,1.0,0.94,1.281317303236008,0.132409,0.1317,0.3475140000000001,0.3452,0.3908084998000001,0.39355797,0.1633470939750798,0.1586151147899816,0.4143,0.435,17,0.34,0.3191489361702128,1.0,1.0
CHEMBL2835_Ki,utopia_dist_min_ood_min_mcsf,50,0.9714285714285714,0.918918918918919,0.9319664492078286,0.13070060000000003,0.1385,0.3741460000000001,0.3552,0.3979111806,0.4230331,0.2131668833028278,0.1650260403713289,0.351,0.4463,29,0.58,0.5,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc_min_cats,50,1.0,0.94,1.2860152680110544,0.12718739999999998,0.1261,0.35055800000000004,0.3484,0.38107100299999996,0.3827409,0.16277682279836353,0.15777519277624122,0.406,0.425,16,0.32,0.3191489361702128,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_scaffold_tanimoto,50,1.0,0.96,1.3135570029007717,0.13359300000000002,0.1324,0.34000600000000003,0.3389,0.40689897159999994,0.41084197,0.16608973272921423,0.16347246231702925,0.4282,0.4407,13,0.26,0.25,1.0,1.0
CHEMBL2835_Ki,utopia_dist_min_ood_min_scaffold_tanimoto,50,0.9310344827586207,0.9,0.7350939286686633,0.13754500000000003,0.1432,0.36500400000000005,0.3416,0.3878325478,0.42201665,0.2375413101018294,0.17014462430595734,0.2988,0.459,31,0.62,0.48148148148148145,1.0,1.0
CHEMBL2835_Ki,utopia_dist_E_min_unc_max_ood,50,1.0,0.98,1.3429440622687532,0.127489,0.1267,0.3596000000000001,0.3586,0.43024351739999994,0.4315563,0.18870103368846863,0.18601414038267713,0.4382,0.4397,20,0.4,0.40816326530612246,1.0,1.0
